Timestamp,Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,BytesSent,BytesReceived,Label
2023-10-01 08:09:11,3.9033039205315756,TCP,192.168.1.135,192.168.1.177,17970,785,157,69743,1110368,Attack
2023-10-01 08:09:12,8.397136982999298,UDP,192.168.1.44,192.168.1.170,56474,55,251,215993,334110,Normal
2023-10-01 08:09:14,3.7572629106582323,UDP,192.168.1.214,192.168.1.159,15425,1018,635,89110,44109,Normal
2023-10-01 08:09:14,53.47441466478268,UDP,192.168.1.76,192.168.1.170,63410,338,290,835895,351647,Attack
2023-10-01 08:09:15,24.51874567625335,ICMP,192.168.1.88,192.168.1.94,2063,900,311,66227,89170,Normal
2023-10-01 08:09:16,61.58291867542639,ICMP,192.168.1.209,192.168.1.214,11778,589,463,3589,52990,Attack
2023-10-01 08:09:17,22.81732652353763,TCP,192.168.1.107,192.168.1.174,6531,95,102,223814,654445,Normal
2023-10-01 08:09:17,20.715818998672297,UDP,192.168.1.76,192.168.1.23,64717,683,494,1379055,93301,Normal
2023-10-01 08:09:17,31.880277989040685,ICMP,192.168.1.221,192.168.1.75,24826,236,159,153597,132425,Normal
2023-10-01 08:09:18,94.64747948435745,UDP,192.168.1.221,192.168.1.209,2989,412,669,62283,735216,Normal
2023-10-01 08:09:19,33.946984007703065,TCP,192.168.1.123,192.168.1.207,2732,88,428,48593,97134,Attack
2023-10-01 08:09:20,51.77663210676625,UDP,192.168.1.138,192.168.1.224,57337,208,230,609109,771169,Attack
2023-10-01 08:09:22,64.93118578490535,TCP,192.168.1.164,192.168.1.61,28239,6,889,879311,201608,Attack
2023-10-01 08:09:23,92.87204650421306,TCP,192.168.1.96,192.168.1.76,6489,692,112,18891,1602,Attack
2023-10-01 08:09:23,41.78375186444173,TCP,192.168.1.103,192.168.1.146,8319,395,746,23214,7836,Attack
2023-10-01 08:09:24,45.12183285800394,UDP,192.168.1.251,192.168.1.97,40203,831,329,284863,860351,Normal
2023-10-01 08:09:24,96.80636123796106,ICMP,192.168.1.116,192.168.1.152,53684,766,145,14122,7867,Normal
2023-10-01 08:09:24,35.71828764804662,TCP,192.168.1.194,192.168.1.40,41673,133,566,27763,17514,Normal
2023-10-01 08:09:26,4.443259448061465,UDP,192.168.1.220,192.168.1.33,31683,39,6,227469,1232447,Attack
2023-10-01 08:09:28,41.09266377987849,ICMP,192.168.1.82,192.168.1.87,61331,199,580,77308,566000,Attack
2023-10-01 08:09:29,88.14993239621002,UDP,192.168.1.61,192.168.1.154,15368,36,99,255135,198028,Attack
2023-10-01 08:09:29,58.46134113246553,UDP,192.168.1.54,192.168.1.2,23905,777,670,197074,1021069,Normal
2023-10-01 08:09:30,15.20067031624458,TCP,192.168.1.11,192.168.1.21,55579,903,123,126909,295150,Attack
2023-10-01 08:09:31,59.830158999533246,TCP,192.168.1.25,192.168.1.225,19843,123,971,852234,432387,Normal
2023-10-01 08:09:31,60.82327431233014,UDP,192.168.1.243,192.168.1.78,8192,405,397,35796,258590,Normal
2023-10-01 08:09:33,76.1295602335745,UDP,192.168.1.173,192.168.1.38,39407,52,620,147448,9870,Normal
2023-10-01 08:09:33,11.987599731277331,TCP,192.168.1.124,192.168.1.61,33099,497,22,427068,115616,Attack
2023-10-01 08:09:34,58.87468783492354,ICMP,192.168.1.157,192.168.1.54,34988,404,228,408922,861862,Normal
2023-10-01 08:09:37,34.07648875501973,ICMP,192.168.1.175,192.168.1.167,54376,572,818,34168,447171,Normal
2023-10-01 08:09:37,61.26855570411428,TCP,192.168.1.93,192.168.1.118,56522,345,570,184355,1185598,Attack
2023-10-01 08:09:38,13.71772311977032,TCP,192.168.1.96,192.168.1.10,12552,104,117,652696,159248,Attack
2023-10-01 08:09:40,93.92125179925043,ICMP,192.168.1.17,192.168.1.163,17328,171,116,78391,104850,Normal
2023-10-01 08:09:40,35.962535934627525,TCP,192.168.1.130,192.168.1.206,2390,153,777,602795,176092,Attack
2023-10-01 08:09:42,75.05746479015382,TCP,192.168.1.121,192.168.1.14,42927,527,64,223434,462233,Normal
2023-10-01 08:09:43,92.734044763793,TCP,192.168.1.252,192.168.1.60,28339,145,604,293719,61280,Attack
2023-10-01 08:09:43,44.36985812126777,ICMP,192.168.1.255,192.168.1.30,59651,705,364,63673,59718,Attack
2023-10-01 08:09:44,4.682648705021464,ICMP,192.168.1.111,192.168.1.252,59025,486,179,287503,371757,Attack
2023-10-01 08:09:45,67.03413700623659,UDP,192.168.1.151,192.168.1.199,49543,188,630,72539,19810,Normal
2023-10-01 08:09:47,55.31917610210401,TCP,192.168.1.50,192.168.1.130,4849,698,915,1209884,126015,Normal
2023-10-01 08:09:47,38.098489326184115,UDP,192.168.1.248,192.168.1.164,24621,179,442,108501,259821,Attack
2023-10-01 08:09:47,54.09633256169092,ICMP,192.168.1.81,192.168.1.14,57756,116,385,112701,56357,Attack
2023-10-01 08:09:48,52.76557537852569,ICMP,192.168.1.125,192.168.1.76,36544,231,767,162031,89446,Attack
2023-10-01 08:09:48,34.67315471665437,TCP,192.168.1.110,192.168.1.4,50653,556,376,229731,414184,Attack
2023-10-01 08:09:50,75.87619381116062,ICMP,192.168.1.32,192.168.1.18,30301,94,639,513890,921416,Attack
2023-10-01 08:09:51,0.020665329126723364,UDP,192.168.1.159,192.168.1.90,37991,535,149,184620,611438,Attack
2023-10-01 08:09:52,35.266925402194225,ICMP,192.168.1.160,192.168.1.57,58644,596,958,402646,560495,Attack
2023-10-01 08:09:55,63.39892875946013,UDP,192.168.1.211,192.168.1.216,25079,66,363,416127,390100,Attack
2023-10-01 08:09:56,54.884188189882785,TCP,192.168.1.133,192.168.1.107,29068,226,947,170975,289000,Attack
2023-10-01 08:09:58,57.98795245385515,UDP,192.168.1.225,192.168.1.161,24798,169,132,70907,62456,Attack
2023-10-01 08:09:59,49.48839387338477,ICMP,192.168.1.120,192.168.1.67,49275,449,512,522916,276745,Normal
2023-10-01 08:10:00,35.877793257382784,ICMP,192.168.1.164,192.168.1.113,61984,586,250,181687,93235,Normal
2023-10-01 08:10:01,32.10352477863071,ICMP,192.168.1.79,192.168.1.156,48065,842,998,266010,144870,Normal
2023-10-01 08:10:02,98.4760065810664,TCP,192.168.1.100,192.168.1.101,5202,327,569,42037,504347,Attack
2023-10-01 08:10:04,24.380338771770372,UDP,192.168.1.219,192.168.1.196,4218,75,782,556866,121890,Normal
2023-10-01 08:10:07,17.825437395632747,ICMP,192.168.1.90,192.168.1.174,8438,786,490,17092,106861,Attack
2023-10-01 08:10:08,6.848420151033774,ICMP,192.168.1.34,192.168.1.72,48060,981,821,39165,84043,Attack
2023-10-01 08:10:09,47.686847413531986,UDP,192.168.1.198,192.168.1.207,41607,634,560,81246,1149931,Attack
2023-10-01 08:10:09,73.68205543060662,TCP,192.168.1.148,192.168.1.246,12173,466,602,446609,309634,Attack
2023-10-01 08:10:09,14.652834154852656,ICMP,192.168.1.210,192.168.1.180,54262,221,471,178155,1117884,Normal
2023-10-01 08:10:12,93.12113776046863,TCP,192.168.1.133,192.168.1.251,49591,679,113,86874,27350,Normal
2023-10-01 08:10:14,60.32143481819288,ICMP,192.168.1.104,192.168.1.27,48055,71,159,31759,50756,Attack
2023-10-01 08:10:15,5.915980130991105,UDP,192.168.1.119,192.168.1.66,16185,1013,662,84762,640575,Attack
2023-10-01 08:10:17,92.92448491613841,TCP,192.168.1.246,192.168.1.192,10942,534,320,89609,441991,Attack
2023-10-01 08:10:19,51.15462252651035,ICMP,192.168.1.106,192.168.1.59,41680,516,138,921457,401915,Attack
2023-10-01 08:10:21,53.73466284636403,UDP,192.168.1.141,192.168.1.238,5196,650,527,1179760,285063,Attack
2023-10-01 08:10:21,10.737372888949581,TCP,192.168.1.197,192.168.1.217,22974,994,138,101138,566630,Attack
2023-10-01 08:10:24,84.48502718705686,ICMP,192.168.1.234,192.168.1.31,65132,788,64,92071,288964,Normal
2023-10-01 08:10:24,26.552373644806615,UDP,192.168.1.108,192.168.1.171,51942,846,538,1027578,184800,Attack
2023-10-01 08:10:26,44.5617842445246,TCP,192.168.1.125,192.168.1.255,11951,563,774,492757,370113,Attack
2023-10-01 08:10:27,40.764104150113,TCP,192.168.1.107,192.168.1.30,12195,586,154,321748,1061883,Normal
2023-10-01 08:10:27,20.649587920982338,UDP,192.168.1.83,192.168.1.28,55162,72,90,941864,494981,Normal
2023-10-01 08:10:29,21.09126403024805,UDP,192.168.1.75,192.168.1.100,53048,1022,530,184926,1011818,Attack
2023-10-01 08:10:31,85.74334833486603,ICMP,192.168.1.53,192.168.1.185,33250,566,827,154736,837162,Normal
2023-10-01 08:10:32,91.05263331350524,TCP,192.168.1.142,192.168.1.11,9638,503,552,93598,175136,Attack
2023-10-01 08:10:34,23.951396128742374,TCP,192.168.1.177,192.168.1.207,26783,404,220,440678,821456,Normal
2023-10-01 08:10:36,20.27807723523206,ICMP,192.168.1.193,192.168.1.235,28375,86,127,953564,211944,Normal
2023-10-01 08:10:36,34.056035222932536,TCP,192.168.1.132,192.168.1.16,50870,821,27,46654,394519,Attack
2023-10-01 08:10:37,77.66905853246686,TCP,192.168.1.62,192.168.1.137,28719,94,93,369099,470956,Attack
2023-10-01 08:10:37,50.317308444329875,ICMP,192.168.1.172,192.168.1.170,56858,602,750,1205328,236700,Attack
2023-10-01 08:10:37,47.12075377426482,ICMP,192.168.1.228,192.168.1.98,56145,788,106,195438,82862,Normal
2023-10-01 08:10:38,65.40647742839661,UDP,192.168.1.236,192.168.1.25,56187,979,632,540993,118245,Attack
2023-10-01 08:10:40,33.896567131982394,TCP,192.168.1.59,192.168.1.210,46069,406,515,209016,1038023,Normal
2023-10-01 08:10:41,44.082960011188376,ICMP,192.168.1.116,192.168.1.198,32329,42,775,703457,641714,Normal
2023-10-01 08:10:43,21.788114593059717,ICMP,192.168.1.86,192.168.1.221,7568,723,561,133870,496113,Normal
2023-10-01 08:10:44,69.30906855272401,UDP,192.168.1.248,192.168.1.168,19337,780,468,482511,105734,Attack
2023-10-01 08:10:44,65.42532718629461,TCP,192.168.1.240,192.168.1.180,48684,449,780,273726,400959,Normal
2023-10-01 08:10:45,42.66254783491369,TCP,192.168.1.26,192.168.1.228,33616,901,924,450072,340321,Normal
2023-10-01 08:10:47,71.67556537026654,UDP,192.168.1.98,192.168.1.101,2521,269,246,483631,438558,Attack
2023-10-01 08:10:48,70.87000538644894,ICMP,192.168.1.9,192.168.1.190,52320,1014,264,177719,154750,Attack
2023-10-01 08:10:49,59.81982249541778,TCP,192.168.1.143,192.168.1.130,62216,401,416,624003,154513,Attack
2023-10-01 08:10:51,72.98132766781585,UDP,192.168.1.200,192.168.1.46,27119,673,148,30764,79971,Attack
2023-10-01 08:10:53,19.858277441562468,ICMP,192.168.1.9,192.168.1.241,36065,640,943,21686,6829,Attack
2023-10-01 08:10:55,86.66373676922922,UDP,192.168.1.253,192.168.1.237,31337,180,802,302038,203550,Normal
2023-10-01 08:10:57,87.13701130367511,ICMP,192.168.1.249,192.168.1.248,40212,445,934,846565,578904,Attack
2023-10-01 08:10:58,37.06287686848108,UDP,192.168.1.214,192.168.1.107,41662,1006,536,777314,495023,Attack
2023-10-01 08:10:58,45.39842690357205,TCP,192.168.1.227,192.168.1.85,25066,293,118,748073,274720,Attack
2023-10-01 08:10:59,99.45864907562252,UDP,192.168.1.227,192.168.1.101,47675,764,5,48754,4769,Attack
2023-10-01 08:11:01,73.54291579146333,UDP,192.168.1.218,192.168.1.56,17391,79,890,99789,1138791,Attack
2023-10-01 08:11:03,22.2590135454932,UDP,192.168.1.250,192.168.1.215,2622,155,820,224629,133966,Attack
2023-10-01 08:11:05,74.69519461552885,UDP,192.168.1.248,192.168.1.126,33036,632,352,133306,78416,Attack
2023-10-01 08:11:05,28.496493804993328,ICMP,192.168.1.212,192.168.1.241,38109,838,384,101030,197427,Normal
2023-10-01 08:11:07,57.50775362884942,ICMP,192.168.1.33,192.168.1.88,19530,765,43,66024,6581,Normal
2023-10-01 08:11:08,66.59200844783354,ICMP,192.168.1.74,192.168.1.223,36895,466,281,1075168,277661,Attack
2023-10-01 08:11:09,67.31571677578869,UDP,192.168.1.100,192.168.1.17,25905,41,802,357875,410796,Normal
2023-10-01 08:11:11,19.216316980738657,ICMP,192.168.1.221,192.168.1.124,53405,947,245,103385,211354,Normal
2023-10-01 08:11:13,10.122221942109855,TCP,192.168.1.178,192.168.1.179,7466,787,139,56734,3327,Attack
2023-10-01 08:11:15,82.10205290395312,TCP,192.168.1.243,192.168.1.138,10643,815,409,440906,493508,Normal
2023-10-01 08:11:15,15.382726325029605,UDP,192.168.1.57,192.168.1.26,53908,927,298,307387,688194,Attack
2023-10-01 08:11:17,9.39950456302453,TCP,192.168.1.240,192.168.1.246,29333,690,357,368285,59799,Normal
2023-10-01 08:11:18,85.76404002810011,ICMP,192.168.1.41,192.168.1.121,49834,658,756,93803,118909,Normal
2023-10-01 08:11:20,63.11431650395901,UDP,192.168.1.43,192.168.1.189,35707,766,817,460567,50806,Normal
2023-10-01 08:11:23,68.59117984579039,ICMP,192.168.1.7,192.168.1.7,62774,767,768,640143,68373,Attack
2023-10-01 08:11:23,13.786153859979377,TCP,192.168.1.57,192.168.1.131,50992,311,163,463703,169422,Attack
2023-10-01 08:11:24,94.06440189220191,TCP,192.168.1.222,192.168.1.90,39775,779,25,124302,760513,Attack
2023-10-01 08:11:25,97.4356098401715,ICMP,192.168.1.154,192.168.1.172,8026,394,252,230039,775701,Attack
2023-10-01 08:11:27,65.12421329489729,ICMP,192.168.1.221,192.168.1.39,38689,428,136,115802,499456,Normal
2023-10-01 08:11:28,6.684481613557525,ICMP,192.168.1.249,192.168.1.227,9644,691,690,989992,210307,Attack
2023-10-01 08:11:29,56.55446463758443,UDP,192.168.1.169,192.168.1.130,63154,649,604,511347,541077,Normal
2023-10-01 08:11:29,46.194829984316165,TCP,192.168.1.68,192.168.1.170,23590,568,871,633290,716498,Normal
2023-10-01 08:11:30,74.56673449499633,TCP,192.168.1.33,192.168.1.203,21689,885,570,629753,62748,Normal
2023-10-01 08:11:31,32.38789815064265,TCP,192.168.1.113,192.168.1.132,42667,350,434,410014,50301,Attack
2023-10-01 08:11:31,90.68794323415025,TCP,192.168.1.169,192.168.1.26,13712,457,406,116089,1232272,Normal
2023-10-01 08:11:32,25.773091284705473,UDP,192.168.1.255,192.168.1.31,39754,514,729,49023,90906,Normal
2023-10-01 08:11:33,21.026429057752416,TCP,192.168.1.102,192.168.1.122,53466,832,616,99542,267987,Normal
2023-10-01 08:11:34,4.8047695297250055,ICMP,192.168.1.205,192.168.1.139,34795,791,407,89369,180537,Normal
2023-10-01 08:11:35,23.451883524885865,ICMP,192.168.1.1,192.168.1.243,50998,501,376,235511,651912,Normal
2023-10-01 08:11:36,82.88210078672836,TCP,192.168.1.42,192.168.1.96,31011,891,33,65546,238691,Attack
2023-10-01 08:11:37,60.07780212954948,UDP,192.168.1.102,192.168.1.139,47052,652,389,264994,1073866,Attack
2023-10-01 08:11:38,79.45489142435508,TCP,192.168.1.84,192.168.1.36,57212,215,651,1102991,345418,Attack
2023-10-01 08:11:40,67.12407697689457,TCP,192.168.1.23,192.168.1.169,52626,919,905,70892,261423,Attack
2023-10-01 08:11:42,92.26504696906056,ICMP,192.168.1.109,192.168.1.156,37465,715,229,953335,142869,Normal
2023-10-01 08:11:44,86.486111647107,TCP,192.168.1.170,192.168.1.60,46365,134,168,709674,199560,Attack
2023-10-01 08:11:45,61.17342106399819,UDP,192.168.1.180,192.168.1.227,50694,139,25,49939,733161,Normal
2023-10-01 08:11:46,65.7282320715589,TCP,192.168.1.165,192.168.1.227,64538,234,459,366292,375562,Attack
2023-10-01 08:11:47,96.14232745397445,TCP,192.168.1.140,192.168.1.206,48370,196,275,606271,822826,Normal
2023-10-01 08:11:49,84.48643483751403,TCP,192.168.1.10,192.168.1.123,8375,879,858,31739,137575,Attack
2023-10-01 08:11:50,87.62375744328652,UDP,192.168.1.253,192.168.1.221,18369,620,148,305445,92385,Normal
2023-10-01 08:11:51,68.98914508428328,UDP,192.168.1.162,192.168.1.189,38909,551,265,1071914,369857,Attack
2023-10-01 08:11:52,70.25812149241331,ICMP,192.168.1.73,192.168.1.202,59982,750,374,458041,96418,Normal
2023-10-01 08:11:53,76.01066155539179,UDP,192.168.1.138,192.168.1.43,30250,981,422,552274,850945,Normal
2023-10-01 08:11:55,6.197761748442499,TCP,192.168.1.192,192.168.1.23,14240,547,113,186330,897974,Normal
2023-10-01 08:11:57,26.202395109546796,TCP,192.168.1.168,192.168.1.30,41158,631,598,428753,432061,Attack
2023-10-01 08:11:58,98.30170405248676,UDP,192.168.1.193,192.168.1.129,18574,620,896,75269,863348,Normal
2023-10-01 08:12:00,33.70152779085447,TCP,192.168.1.38,192.168.1.123,42389,927,340,1108,1124,Attack
2023-10-01 08:12:00,88.42958674751408,UDP,192.168.1.87,192.168.1.175,36250,980,912,688208,84314,Normal
2023-10-01 08:12:01,43.77420938845064,UDP,192.168.1.46,192.168.1.241,55528,653,873,248687,271966,Attack
2023-10-01 08:12:03,30.91913339407475,UDP,192.168.1.230,192.168.1.3,14014,350,309,1044127,392652,Normal
2023-10-01 08:12:04,86.73727604184519,ICMP,192.168.1.31,192.168.1.17,40955,441,893,397460,50231,Attack
2023-10-01 08:12:04,29.007514150076695,TCP,192.168.1.148,192.168.1.3,38076,928,343,346655,515212,Attack
2023-10-01 08:12:06,15.317861936858513,UDP,192.168.1.113,192.168.1.197,40445,689,816,151844,131822,Normal
2023-10-01 08:12:08,91.46819798667944,UDP,192.168.1.153,192.168.1.60,57252,524,535,256862,320220,Normal
2023-10-01 08:12:09,83.53850815521663,ICMP,192.168.1.232,192.168.1.35,45291,908,315,226738,259015,Normal
2023-10-01 08:12:10,75.38704860739439,ICMP,192.168.1.244,192.168.1.115,60783,619,189,545656,166590,Normal
2023-10-01 08:12:10,48.2463384789577,UDP,192.168.1.252,192.168.1.203,14799,1001,29,1363150,92695,Attack
2023-10-01 08:12:11,30.55043500664033,ICMP,192.168.1.75,192.168.1.183,58938,952,208,10785,68485,Normal
2023-10-01 08:12:11,5.431490909221459,ICMP,192.168.1.107,192.168.1.37,2322,406,195,460491,729499,Normal
2023-10-01 08:12:14,48.99971118937343,TCP,192.168.1.67,192.168.1.180,42796,780,389,94017,42003,Normal
2023-10-01 08:12:14,50.16109207970938,UDP,192.168.1.41,192.168.1.171,42469,736,277,328469,29438,Normal
2023-10-01 08:12:16,11.276576751157553,ICMP,192.168.1.169,192.168.1.15,17744,913,439,251185,637837,Attack
2023-10-01 08:12:18,78.88643295539552,ICMP,192.168.1.235,192.168.1.253,38959,971,210,231829,29974,Normal
2023-10-01 08:12:19,59.31274826949904,UDP,192.168.1.90,192.168.1.208,12619,773,172,859391,309722,Attack
2023-10-01 08:12:19,80.98520660667585,ICMP,192.168.1.106,192.168.1.30,35404,758,421,826940,625718,Normal
2023-10-01 08:12:21,70.04588694483971,TCP,192.168.1.206,192.168.1.227,59989,86,504,521041,226640,Normal
2023-10-01 08:12:22,5.006440341979667,ICMP,192.168.1.159,192.168.1.249,46428,726,125,1001129,286786,Normal
2023-10-01 08:12:23,63.811998219297095,TCP,192.168.1.195,192.168.1.226,17868,768,577,238163,1249397,Attack
2023-10-01 08:12:25,71.13195472787136,UDP,192.168.1.19,192.168.1.176,56104,301,612,107215,80514,Attack
2023-10-01 08:12:25,26.648190419242248,TCP,192.168.1.241,192.168.1.105,23945,272,789,186360,305490,Normal
2023-10-01 08:12:26,98.68158379510615,ICMP,192.168.1.64,192.168.1.203,12101,130,194,130280,594338,Normal
2023-10-01 08:12:27,97.521300146969,ICMP,192.168.1.56,192.168.1.84,23477,596,159,391940,27386,Attack
2023-10-01 08:12:27,55.453545785728565,TCP,192.168.1.214,192.168.1.126,57176,569,652,498301,35200,Attack
2023-10-01 08:12:28,91.61471930685967,TCP,192.168.1.207,192.168.1.124,56073,823,553,272722,674023,Attack
2023-10-01 08:12:29,71.4237095565473,TCP,192.168.1.25,192.168.1.87,54075,940,946,24373,409952,Normal
2023-10-01 08:12:31,39.070666379508346,TCP,192.168.1.204,192.168.1.50,12669,345,147,174964,619543,Normal
2023-10-01 08:12:33,55.88587394227067,UDP,192.168.1.17,192.168.1.43,36730,436,35,603298,441151,Attack
2023-10-01 08:12:34,60.14576029164411,UDP,192.168.1.1,192.168.1.90,46910,731,850,164296,397112,Attack
2023-10-01 08:12:35,53.3224564317317,UDP,192.168.1.5,192.168.1.106,46831,673,241,492124,242187,Normal
2023-10-01 08:12:37,76.9297647687791,UDP,192.168.1.14,192.168.1.4,4582,671,671,513230,446577,Attack
2023-10-01 08:12:37,4.634436897782712,TCP,192.168.1.64,192.168.1.135,51604,348,458,1019539,150191,Attack
2023-10-01 08:12:37,34.50008059751744,ICMP,192.168.1.165,192.168.1.158,52309,207,671,37259,374703,Attack
2023-10-01 08:12:38,98.37519320056,ICMP,192.168.1.110,192.168.1.115,58092,844,977,137854,499010,Normal
2023-10-01 08:12:40,69.52779328056803,ICMP,192.168.1.168,192.168.1.90,11973,992,265,169708,57745,Normal
2023-10-01 08:12:40,3.562357845251818,ICMP,192.168.1.231,192.168.1.194,62478,734,509,224169,66532,Attack
2023-10-01 08:12:41,33.68639478900683,ICMP,192.168.1.249,192.168.1.245,31430,64,761,232502,338991,Normal
2023-10-01 08:12:43,49.3756001383088,ICMP,192.168.1.8,192.168.1.193,25222,513,695,338157,257372,Attack
2023-10-01 08:12:44,97.37577695863143,TCP,192.168.1.25,192.168.1.223,23166,195,978,29209,77266,Attack
2023-10-01 08:12:45,0.4317349072245569,TCP,192.168.1.109,192.168.1.163,20201,807,210,610040,110481,Attack
2023-10-01 08:12:45,4.3011308174036085,ICMP,192.168.1.11,192.168.1.230,13375,620,389,350327,702532,Attack
2023-10-01 08:12:45,92.64641720442455,ICMP,192.168.1.252,192.168.1.129,63200,872,397,547358,329149,Attack
2023-10-01 08:12:46,57.832509168389294,TCP,192.168.1.158,192.168.1.237,45451,334,495,542057,539042,Attack
2023-10-01 08:12:48,92.78936814386323,TCP,192.168.1.50,192.168.1.58,33062,41,456,220397,274561,Attack
2023-10-01 08:12:48,61.0211057889577,ICMP,192.168.1.175,192.168.1.62,16667,868,749,196394,328084,Attack
2023-10-01 08:12:50,44.98738081838556,ICMP,192.168.1.244,192.168.1.154,10579,719,481,979188,198137,Attack
2023-10-01 08:12:51,16.759799644660887,TCP,192.168.1.44,192.168.1.190,23746,475,536,115234,1377284,Attack
2023-10-01 08:12:51,84.20744684235886,UDP,192.168.1.146,192.168.1.144,55650,563,336,43132,101836,Attack
2023-10-01 08:12:53,51.55077425287313,UDP,192.168.1.49,192.168.1.96,21368,981,50,901265,280193,Attack
2023-10-01 08:12:53,57.385300618014355,TCP,192.168.1.1,192.168.1.249,29179,669,407,42178,323921,Attack
2023-10-01 08:12:55,76.32827525142315,TCP,192.168.1.67,192.168.1.148,52359,383,131,921560,396175,Attack
2023-10-01 08:12:56,62.528623631284255,UDP,192.168.1.101,192.168.1.121,21840,359,748,889411,287146,Normal
2023-10-01 08:12:57,72.70730577395678,UDP,192.168.1.254,192.168.1.188,36920,192,588,174086,753530,Attack
2023-10-01 08:12:58,89.49339115699189,ICMP,192.168.1.242,192.168.1.42,22423,199,140,391003,712204,Normal
2023-10-01 08:12:58,29.425392642632776,TCP,192.168.1.165,192.168.1.72,13100,1004,863,214459,789748,Normal
2023-10-01 08:13:01,83.38957370272361,TCP,192.168.1.196,192.168.1.157,36412,764,47,194,1110,Normal
2023-10-01 08:13:02,72.95926932575122,UDP,192.168.1.88,192.168.1.16,5506,354,684,309171,39509,Attack
2023-10-01 08:13:03,15.525211905849856,TCP,192.168.1.65,192.168.1.45,16859,150,346,30466,48161,Normal
2023-10-01 08:13:04,95.65886123177492,TCP,192.168.1.143,192.168.1.19,18276,193,44,78371,158166,Attack
2023-10-01 08:13:06,57.04454894248423,TCP,192.168.1.195,192.168.1.254,63745,1001,704,639693,141431,Attack
2023-10-01 08:13:07,90.30486521864847,ICMP,192.168.1.102,192.168.1.135,33794,192,636,181863,13449,Attack
2023-10-01 08:13:09,64.244562506023,ICMP,192.168.1.54,192.168.1.133,21150,263,587,138414,630822,Attack
2023-10-01 08:13:10,65.82958623334956,ICMP,192.168.1.159,192.168.1.66,40169,888,539,15677,188880,Attack
2023-10-01 08:13:12,81.25989695019831,ICMP,192.168.1.43,192.168.1.81,43357,81,466,466600,806708,Attack
2023-10-01 08:13:14,71.57768512243457,UDP,192.168.1.76,192.168.1.179,15333,327,991,85030,151937,Attack
2023-10-01 08:13:14,73.33621906830166,ICMP,192.168.1.136,192.168.1.54,13980,748,381,1238816,159042,Attack
2023-10-01 08:13:15,99.14829371114618,TCP,192.168.1.163,192.168.1.150,10834,88,693,74435,503483,Attack
2023-10-01 08:13:16,58.59132104977165,TCP,192.168.1.217,192.168.1.77,3124,410,30,470000,655424,Attack
2023-10-01 08:13:16,33.58692689463633,TCP,192.168.1.79,192.168.1.78,10016,419,588,36841,557918,Attack
2023-10-01 08:13:17,94.60613847540286,ICMP,192.168.1.62,192.168.1.38,1174,113,450,128142,553135,Attack
2023-10-01 08:13:17,35.93727930377554,ICMP,192.168.1.87,192.168.1.230,41226,82,573,865176,548500,Attack
2023-10-01 08:13:19,53.63705605215737,TCP,192.168.1.231,192.168.1.144,46326,599,274,572745,251129,Normal
2023-10-01 08:13:21,87.82565326652674,UDP,192.168.1.69,192.168.1.46,15790,809,744,137106,748987,Attack
2023-10-01 08:13:23,70.09964522526337,ICMP,192.168.1.139,192.168.1.142,28742,39,834,41044,616167,Normal
2023-10-01 08:13:25,99.2079358829881,ICMP,192.168.1.161,192.168.1.249,44372,983,577,203647,520547,Normal
2023-10-01 08:13:27,91.60812410410644,ICMP,192.168.1.10,192.168.1.58,52955,986,638,489845,500607,Attack
2023-10-01 08:13:27,43.85586180216266,UDP,192.168.1.131,192.168.1.118,54175,53,514,283956,20450,Normal
2023-10-01 08:13:29,51.56894788122896,UDP,192.168.1.163,192.168.1.207,55399,156,255,742746,295418,Normal
2023-10-01 08:13:30,46.715499456350116,ICMP,192.168.1.49,192.168.1.79,40197,887,396,100563,174276,Normal
2023-10-01 08:13:33,29.794819518381065,UDP,192.168.1.51,192.168.1.48,46761,999,343,730020,182124,Normal
2023-10-01 08:13:34,62.744640359946445,ICMP,192.168.1.102,192.168.1.193,64758,589,874,1113516,79496,Attack
2023-10-01 08:13:35,23.42193670190741,UDP,192.168.1.204,192.168.1.157,9536,453,470,1134992,211228,Attack
2023-10-01 08:13:35,90.1857517056877,UDP,192.168.1.120,192.168.1.69,53047,128,783,235794,1094113,Normal
2023-10-01 08:13:36,34.44183033937625,UDP,192.168.1.66,192.168.1.186,8574,579,921,92171,1168019,Normal
2023-10-01 08:13:37,86.35698183386873,ICMP,192.168.1.101,192.168.1.89,65039,356,480,469427,790283,Normal
2023-10-01 08:13:39,38.49056993019294,ICMP,192.168.1.25,192.168.1.237,29255,533,215,78308,152604,Attack
2023-10-01 08:13:40,37.834076111783574,UDP,192.168.1.2,192.168.1.5,15506,1019,804,125201,90843,Normal
2023-10-01 08:13:41,87.11738982631331,ICMP,192.168.1.178,192.168.1.79,55778,642,5,250465,903161,Normal
2023-10-01 08:13:43,90.75925277701151,UDP,192.168.1.2,192.168.1.98,38106,144,922,245809,744055,Normal
2023-10-01 08:13:46,90.3443071373581,ICMP,192.168.1.131,192.168.1.137,58746,931,96,310474,344439,Attack
2023-10-01 08:13:48,22.881001296670668,UDP,192.168.1.62,192.168.1.16,41334,466,988,121433,429659,Attack
2023-10-01 08:13:48,17.719751719626952,UDP,192.168.1.124,192.168.1.177,15080,710,93,141928,152897,Attack
